"2023-05-27 12:45:10.493341","[root] @  [192.168.32.2]",161,0,"Connect","root@192.168.32.2 on  using TCP/IP"
"2023-05-27 12:45:10.500283","root[root] @  [192.168.32.2]",161,0,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-05-27 12:45:10.505793","root[root] @  [192.168.32.2]",161,0,"Query","SHOW TABLES FROM `mysql`"
"2023-05-27 12:45:10.512266","root[root] @  [192.168.32.2]",160,0,"Query","SET collation_connection = 'utf8mb4_unicode_ci'"
"2023-05-27 12:45:10.516962","root[root] @  [192.168.32.2]",161,0,"Query","SHOW TABLES FROM `phpmyadmin`"
"2023-05-27 12:45:10.521931","root[root] @  [192.168.32.2]",161,0,"Query","SHOW TABLES FROM `mysql`"
"2023-05-27 12:45:10.526721","root[root] @  [192.168.32.2]",160,0,"Query","SHOW FULL COLUMNS FROM `mysql`.`general_log`"
"2023-05-27 12:45:10.532928","root[root] @  [192.168.32.2]",160,0,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-05-27 12:45:10.536939","root[root] @  [192.168.32.2]",160,0,"Query","SHOW CREATE TABLE `mysql`.`general_log`"
"2023-05-27 12:45:10.541634","root[root] @  [192.168.32.2]",160,0,"Init DB","mysql"
"2023-05-27 12:45:10.544823","root[root] @  [192.168.32.2]",160,0,"Query","SHOW TABLES LIKE 'general_log'"
"2023-05-27 12:45:10.551579","root[root] @  [192.168.32.2]",160,0,"Query","SHOW SESSION VARIABLES LIKE 'FOREIGN_KEY_CHECKS'"
"2023-05-27 12:45:10.564059","root[root] @  [192.168.32.2]",160,0,"Query","SELECT DATABASE()"
"2023-05-27 12:45:10.566776","root[root] @  [192.168.32.2]",160,0,"Init DB","mysql"
"2023-05-27 12:45:10.569471","root[root] @  [192.168.32.2]",160,0,"Query","SELECT *  FROM `general_log` WHERE `argument` LIKE '%INSERT%' LIMIT 0, 25"
"2023-05-27 12:45:10.577540","root[root] @  [192.168.32.2]",160,0,"Query","SHOW WARNINGS"
"2023-05-27 12:45:10.578599","root[root] @  [192.168.32.2]",160,0,"Query","SELECT @@lower_case_table_names"
"2023-05-27 12:45:10.581226","root[root] @  [192.168.32.2]",160,0,"Query","SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'mysql' AND TABLE_NAME = 'general_log' AND IS_UPDATABLE = 'YES'"
"2023-05-27 12:45:10.585414","root[root] @  [192.168.32.2]",160,0,"Query","SHOW  COLUMNS FROM `mysql`.`general_log`"
"2023-05-27 12:45:10.589681","root[root] @  [192.168.32.2]",160,0,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-05-27 12:45:10.592236","root[root] @  [192.168.32.2]",160,0,"Query","SHOW INDEXES FROM `mysql`.`general_log`"
"2023-05-27 12:45:10.595356","root[root] @  [192.168.32.2]",160,0,"Query","SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'mysql' AND TABLE_NAME = 'general_log'"
"2023-05-27 12:45:10.599522","root[root] @  [192.168.32.2]",160,0,"Query","SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'mysql' AND TABLE_NAME = 'general_log'"
"2023-05-27 12:45:10.603577","root[root] @  [192.168.32.2]",160,0,"Query","SHOW CREATE TABLE `mysql`.`general_log`"
"2023-05-27 12:45:10.606796","root[root] @  [192.168.32.2]",160,0,"Query","SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'mysql' AND TABLE_NAME = 'general_log'"
"2023-05-27 12:45:10.610460","root[root] @  [192.168.32.2]",160,0,"Query","SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'mysql' AND TABLE_NAME = 'general_log'"
"2023-05-27 12:45:10.614400","root[root] @  [192.168.32.2]",160,0,"Query","SELECT TABLE_NAME FROM information_schema.VIEWS WHERE TABLE_SCHEMA = 'mysql' AND TABLE_NAME = 'general_log'"
